Date_Time,PM10_ugm3,PM25_ugm3,VOC_ppb,Wind_Dir,Wind_Speed_kmH,Temperature_º,Humidity_%,Rain_mmh,Hour,Day_of_Week,Time_Segment,Truck_Presence,Easter_Holiday
2026-04-16 17:00:00,21.4,19.1,180.0,SW,0.726,17.35,77.75,0.205,17,Thursday,Working Hours (7-18),True,0
2026-04-16 18:00:00,18.0,16.133333333333333,58.8,SW,0.612,17.3,77.8,0.16243333333333332,18,Thursday,Working Hours (7-18),True,0
2026-04-16 19:00:00,14.6,13.166666666666668,65.5,SW,0.4855,16.85,79.55,0.11986666666666666,19,Thursday,Evening (19-23),True,0
2026-04-16 20:00:00,11.2,10.2,171.0,SW,0.359,16.4,81.3,0.0773,20,Thursday,Evening (19-23),True,0
2026-04-16 21:00:00,14.233333333333333,13.133333333333333,136.0,SW,0.32849999999999996,15.799999999999999,82.69999999999999,0.051533333333333334,21,Thursday,Evening (19-23),True,0
2026-04-16 22:00:00,17.266666666666666,16.066666666666666,1015.0,S,0.298,15.2,84.1,0.025766666666666667,22,Thursday,Evening (19-23),True,0
2026-04-16 23:00:00,20.3,19.0,945.0,S,0.4555,14.35,85.44999999999999,0.0,23,Thursday,Evening (19-23),True,0
2026-04-17 00:00:00,20.233333333333334,19.1,659.0,SE,0.613,13.5,86.8,0.0,0,Friday,Night (0-6),True,0
2026-04-17 01:00:00,20.166666666666668,19.2,649.0,S,0.4635,12.95,88.0,0.0,1,Friday,Night (0-6),True,0
2026-04-17 02:00:00,20.1,19.3,789.0,SW,0.314,12.4,89.2,0.0,2,Friday,Night (0-6),True,0
2026-04-17 03:00:00,21.333333333333336,20.400000000000002,1107.0,SW,0.35,12.0,89.65,0.061000000000000006,3,Friday,Night (0-6),True,0
2026-04-17 04:00:00,22.566666666666666,21.5,967.0,S,0.386,11.6,90.1,0.12200000000000001,4,Friday,Night (0-6),True,0
2026-04-17 05:00:00,23.8,22.6,896.0,SW,0.4065,11.5,90.69999999999999,0.183,5,Friday,Night (0-6),True,0
2026-04-17 06:00:00,30.5,27.033333333333335,1357.0,W,0.427,11.4,91.3,0.15423333333333333,6,Friday,Night (0-6),True,0
2026-04-17 07:00:00,37.2,31.46666666666667,1284.0,SW,0.5785,11.8,91.6,0.12546666666666667,7,Friday,Working Hours (7-18),True,0
2026-04-17 08:00:00,43.9,35.9,1303.0,S,0.73,12.2,91.9,0.0967,8,Friday,Working Hours (7-18),True,0
2026-04-17 09:00:00,41.1,34.13333333333333,1037.0,S,0.5895,13.7,88.75,0.6044666666666667,9,Friday,Working Hours (7-18),True,0
2026-04-17 10:00:00,38.3,32.36666666666667,3674.0,S,0.449,15.2,85.6,1.1122333333333334,10,Friday,Working Hours (7-18),True,0
2026-04-17 11:00:00,35.5,30.6,3070.0,S,0.7135,16.65,80.5,1.62,11,Friday,Working Hours (7-18),True,0
2026-04-17 12:00:00,29.533333333333335,25.96666666666667,571.0,SW,0.978,18.1,75.4,1.2703333333333333,12,Friday,Working Hours (7-18),True,0
2026-04-17 13:00:00,23.56666666666667,21.333333333333336,217.0,SW,1.194,18.15,74.4,0.9206666666666666,13,Friday,Working Hours (7-18),True,0
2026-04-17 14:00:00,17.6,16.7,109.0,SW,1.41,18.2,73.4,0.571,14,Friday,Working Hours (7-18),True,0
2026-04-17 15:00:00,13.026666666666667,12.273333333333333,41.3,W,1.71,17.75,73.35,0.40026666666666666,15,Friday,Working Hours (7-18),True,0
2026-04-17 16:00:00,8.453333333333333,7.846666666666668,54.4,NW,2.01,17.3,73.3,0.2295333333333333,16,Friday,Working Hours (7-18),True,0
2026-04-17 17:00:00,3.88,3.42,183.0,SW,1.4894999999999998,17.3,73.55,0.0588,17,Friday,Working Hours (7-18),True,0
2026-04-17 18:00:00,3.6466666666666665,3.15,458.0,S,0.969,17.3,73.8,0.0494,18,Friday,Working Hours (7-18),True,0
2026-04-17 19:00:00,3.4133333333333336,2.88,118.0,SE,1.0695,16.85,75.69999999999999,0.039999999999999994,19,Friday,Evening (19-23),True,0
2026-04-17 20:00:00,3.18,2.61,59.4,SE,1.17,16.4,77.6,0.0306,20,Friday,Evening (19-23),True,0
2026-04-17 21:00:00,4.273333333333333,3.7333333333333334,685.0,S,1.0165,16.15,78.9,0.026466666666666666,21,Friday,Evening (19-23),True,0
2026-04-17 22:00:00,5.366666666666667,4.856666666666667,751.0,S,0.863,15.9,80.2,0.022333333333333334,22,Friday,Evening (19-23),True,0
2026-04-17 23:00:00,6.46,5.98,783.0,S,0.6395,15.55,81.30000000000001,0.0182,23,Friday,Evening (19-23),True,0
2026-04-18 00:00:00,8.44,7.920000000000001,1185.0,SE,0.416,15.2,82.4,0.012133333333333335,0,Saturday,Night (0-6),True,0
2026-04-18 01:00:00,10.42,9.860000000000001,1164.0,SW,0.4495,14.399999999999999,84.95,0.006066666666666668,1,Saturday,Night (0-6),True,0
2026-04-18 02:00:00,12.4,11.8,2533.0,W,0.483,13.6,87.5,0.0,2,Saturday,Night (0-6),True,0
2026-04-18 03:00:00,13.866666666666667,13.200000000000001,2956.0,W,0.417,13.649999999999999,87.75,0.0,3,Saturday,Night (0-6),True,0
2026-04-18 04:00:00,15.333333333333334,14.6,2348.0,W,0.351,13.7,88.0,0.0,4,Saturday,Night (0-6),True,0
2026-04-18 05:00:00,16.8,16.0,2861.0,S,0.39949999999999997,13.7,87.6,0.0,5,Saturday,Night (0-6),True,0
2026-04-18 06:00:00,19.0,18.0,2659.0,SW,0.448,13.7,87.2,0.1443333333333333,6,Saturday,Night (0-6),True,0
2026-04-18 07:00:00,21.2,20.0,2987.0,S,0.513,13.95,86.35,0.2886666666666666,7,Saturday,Working Hours (7-18),True,0
2026-04-18 08:00:00,23.4,22.0,2915.0,S,0.578,14.2,85.5,0.433,8,Saturday,Working Hours (7-18),True,0
2026-04-18 09:00:00,18.04333333333333,16.79,3055.0,S,0.6054999999999999,15.549999999999999,82.1,0.3486666666666667,9,Saturday,Working Hours (7-18),True,0
2026-04-18 10:00:00,12.686666666666664,11.58,1981.0,SW,0.633,16.9,78.7,0.2643333333333333,10,Saturday,Working Hours (7-18),True,0
2026-04-18 11:00:00,7.33,6.37,525.0,SW,0.9615,17.95,75.2,0.18,11,Saturday,Working Hours (7-18),True,0
2026-04-18 12:00:00,6.223333333333334,5.359999999999999,114.0,SW,1.29,19.0,71.7,0.9166666666666667,12,Saturday,Working Hours (7-18),True,0
2026-04-18 13:00:00,5.116666666666667,4.35,291.0,S,1.295,18.35,74.4,1.6533333333333333,13,Saturday,Working Hours (7-18),True,0
2026-04-18 14:00:00,4.01,3.34,458.0,SW,1.3,17.7,77.1,2.39,14,Saturday,Working Hours (7-18),True,0
2026-04-18 15:00:00,3.663333333333333,2.973333333333333,205.0,SW,1.3250000000000002,17.15,77.35,1.9166666666666667,15,Saturday,Working Hours (7-18),True,0
2026-04-18 16:00:00,3.3166666666666664,2.6066666666666665,163.0,SW,1.35,16.6,77.6,1.4433333333333334,16,Saturday,Working Hours (7-18),True,0
2026-04-18 17:00:00,2.97,2.24,115.0,SW,1.171,16.4,77.25,0.97,17,Saturday,Working Hours (7-18),True,0
2026-04-18 18:00:00,3.08,2.3533333333333335,77.8,SW,0.992,16.2,76.9,0.6486033333333333,18,Saturday,Working Hours (7-18),True,0
2026-04-18 19:00:00,3.19,2.466666666666667,380.0,SW,0.97,16.0,77.6,0.32720666666666665,19,Saturday,Evening (19-23),True,0
2026-04-18 20:00:00,3.3,2.58,246.0,S,0.948,15.8,78.3,0.00581,20,Saturday,Evening (19-23),True,0
2026-04-18 21:00:00,4.763333333333334,3.9066666666666667,101.0,SW,0.9405,15.55,79.5,0.0048000000000000004,21,Saturday,Evening (19-23),True,0
2026-04-18 22:00:00,6.226666666666667,5.233333333333333,248.0,W,0.933,15.3,80.7,0.00379,22,Saturday,Evening (19-23),True,0
2026-04-18 23:00:00,7.69,6.56,481.0,SW,0.6595,15.100000000000001,81.9,0.00278,23,Saturday,Evening (19-23),True,0
2026-04-19 00:00:00,7.726666666666667,6.6899999999999995,1297.0,SW,0.386,14.9,83.1,0.0018533333333333331,0,Sunday,Night (0-6),True,0
2026-04-19 01:00:00,7.763333333333334,6.82,1851.0,S,0.728,14.45,84.1,0.0009266666666666666,1,Sunday,Night (0-6),True,0
2026-04-19 02:00:00,7.8,6.95,889.0,W,1.07,14.0,85.1,0.0,2,Sunday,Night (0-6),True,0
2026-04-19 03:00:00,8.459999999999999,7.656666666666667,903.0,SW,1.12,13.9,83.75,0.0,3,Sunday,Night (0-6),True,0
2026-04-19 04:00:00,9.12,8.363333333333333,794.0,S,1.17,13.8,82.4,0.0,4,Sunday,Night (0-6),True,0
2026-04-19 05:00:00,9.78,9.07,550.0,SW,1.047,13.7,82.7,0.0,5,Sunday,Night (0-6),True,0
2026-04-19 06:00:00,10.219999999999999,9.446666666666667,412.0,W,0.924,13.6,83.0,0.002776666666666667,6,Sunday,Night (0-6),True,0
2026-04-19 07:00:00,10.66,9.823333333333332,1148.0,SW,0.771,13.8,82.25,0.005553333333333334,7,Sunday,Working Hours (7-18),True,0
2026-04-19 08:00:00,11.1,10.2,1879.0,S,0.618,14.0,81.5,0.00833,8,Sunday,Working Hours (7-18),True,0
2026-04-19 09:00:00,10.036666666666667,9.143333333333333,1451.0,SW,0.7685,15.55,76.35,0.005553333333333334,9,Sunday,Working Hours (7-18),True,0
2026-04-19 10:00:00,8.973333333333333,8.086666666666666,1118.0,SW,0.919,17.1,71.2,0.002776666666666667,10,Sunday,Working Hours (7-18),True,0
2026-04-19 11:00:00,7.91,7.03,921.0,SW,1.0545,18.35,70.65,0.0,11,Sunday,Working Hours (7-18),True,0
2026-04-19 12:00:00,7.516666666666667,6.583333333333334,131.0,S,1.19,19.6,70.1,0.0,12,Sunday,Working Hours (7-18),True,0
2026-04-19 13:00:00,7.123333333333334,6.136666666666667,91.1,SW,1.2650000000000001,19.85,70.15,0.0,13,Sunday,Working Hours (7-18),True,0
2026-04-19 14:00:00,6.73,5.69,103.0,SW,1.34,20.1,70.2,0.0,14,Sunday,Working Hours (7-18),True,0
2026-04-19 15:00:00,7.543333333333334,6.46,69.3,SW,1.225,19.6,72.45,0.0,15,Sunday,Working Hours (7-18),True,0
2026-04-19 16:00:00,8.356666666666667,7.23,49.8,SW,1.11,19.1,74.7,0.0,16,Sunday,Working Hours (7-18),True,0
2026-04-19 17:00:00,9.17,8.0,106.0,SW,1.03,18.5,76.9,0.0,17,Sunday,Working Hours (7-18),True,0
2026-04-19 18:00:00,10.913333333333334,9.766666666666667,68.9,SW,0.95,17.9,79.1,0.00202,18,Sunday,Working Hours (7-18),True,0
2026-04-19 19:00:00,12.656666666666666,11.533333333333335,119.0,SW,0.7795,17.45,80.69999999999999,0.00404,19,Sunday,Evening (19-23),True,0
2026-04-19 20:00:00,14.4,13.3,255.0,SW,0.609,17.0,82.3,0.00606,20,Sunday,Evening (19-23),True,0
2026-04-19 21:00:00,16.366666666666667,15.266666666666667,483.0,SW,0.5405,16.85,82.6,0.004966666666666667,21,Sunday,Evening (19-23),True,0
2026-04-19 22:00:00,18.333333333333336,17.233333333333334,863.0,W,0.472,16.7,82.9,0.0038733333333333332,22,Sunday,Evening (19-23),True,0
2026-04-19 23:00:00,20.3,19.2,1078.0,SW,0.418,16.65,83.85,0.00278,23,Sunday,Evening (19-23),True,0
2026-04-20 00:00:00,22.233333333333334,20.966666666666665,2030.0,S,0.364,16.6,84.8,0.0018533333333333331,0,Monday,Night (0-6),True,0
2026-04-20 01:00:00,24.166666666666668,22.733333333333334,2254.0,SW,0.4255,16.15,86.35,0.0009266666666666666,1,Monday,Night (0-6),True,0
2026-04-20 02:00:00,26.1,24.5,2790.0,S,0.487,15.7,87.9,0.0,2,Monday,Night (0-6),True,0
2026-04-20 03:00:00,31.533333333333335,28.233333333333334,3113.0,S,0.6625,15.5,88.55000000000001,0.8266666666666667,3,Monday,Night (0-6),True,0
2026-04-20 04:00:00,36.96666666666667,31.96666666666667,2945.0,S,0.838,15.3,89.2,1.6533333333333333,4,Monday,Night (0-6),True,0
2026-04-20 05:00:00,42.4,35.7,3197.0,S,0.8385,15.4,89.45,2.48,5,Monday,Night (0-6),True,0
2026-04-20 06:00:00,47.333333333333336,39.0,3400.0,S,0.839,15.5,89.7,3.73,6,Monday,Night (0-6),True,0
2026-04-20 07:00:00,52.266666666666666,42.300000000000004,3861.0,S,0.685,15.5,90.35,4.98,7,Monday,Working Hours (7-18),True,0
2026-04-20 08:00:00,57.2,45.6,3750.0,SW,0.531,15.5,91.0,6.23,8,Monday,Working Hours (7-18),True,0
2026-04-20 09:00:00,57.93333333333334,46.4,3575.0,W,0.511,16.35,88.75,5.546666666666667,9,Monday,Working Hours (7-18),True,0
2026-04-20 10:00:00,58.666666666666664,47.2,3786.0,S,0.491,17.2,86.5,4.863333333333333,10,Monday,Working Hours (7-18),True,0
2026-04-20 11:00:00,59.4,48.0,4107.0,SW,0.5105,19.15,79.15,4.18,11,Monday,Working Hours (7-18),True,0
2026-04-20 12:00:00,59.4,48.0,3405.0,S,0.53,21.1,71.8,4.18,12,Monday,Working Hours (7-18),True,0
